CH_1_us,CH_1_v
306.400000,-0.880000
306.800000,-0.600000
307.200000,-0.440000
307.600000,-0.400000
308.000000,-0.360000
308.400000,-0.320000
308.800000,-0.320000
309.200000,-0.320000
309.600000,-0.280000
310.000000,-0.280000
310.400000,-0.240000
310.800000,-0.240000
311.200000,-0.200000
311.600000,-0.160000
312.000000,-0.120000
312.400000,-0.040000
312.800000,0.000000
313.200000,0.080000
313.600000,0.120000
314.000000,0.120000
314.400000,0.120000
314.800000,0.040000
315.200000,0.040000
315.600000,-0.040000
316.000000,-0.080000
316.400000,-0.040000
316.800000,-0.200000
317.200000,-0.360000
317.600000,-0.480000
318.000000,-0.520000
318.400000,-0.560000
318.800000,-0.480000
319.200000,-0.440000
319.600000,-0.400000
320.000000,-0.360000
320.400000,-0.320000
320.800000,-0.280000
321.200000,-0.280000
321.600000,-0.280000
322.000000,-0.280000
322.400000,-0.240000
322.800000,-0.240000
323.200000,-0.240000
323.600000,-0.240000
324.000000,-0.240000
324.400000,-0.240000
324.800000,-0.240000
325.200000,-0.240000
325.600000,-0.200000
326.000000,-0.160000
326.400000,-0.120000
326.800000,-0.080000
327.200000,-0.040000
327.600000,0.000000
328.000000,0.040000
328.400000,0.080000
328.800000,0.080000
329.200000,0.080000
329.600000,0.080000
330.000000,0.000000
330.400000,-0.080000
330.800000,-0.120000
331.200000,-0.280000
331.600000,-0.400000
332.000000,-0.520000
332.400000,-0.560000
332.800000,-0.640000
333.200000,-0.480000
333.600000,-0.440000
334.000000,-0.360000
334.400000,-0.360000
334.800000,-0.320000
335.200000,-0.320000
335.600000,-0.280000
336.000000,-0.280000
336.400000,-0.280000
336.800000,-0.240000
337.200000,-0.280000
337.600000,-0.240000
338.000000,-0.240000
338.400000,-0.200000
338.800000,-0.200000
339.200000,-0.040000
339.600000,0.160000
340.000000,0.320000
340.400000,0.400000
340.800000,0.520000
341.200000,0.560000
341.600000,0.560000
342.000000,0.520000
342.400000,0.400000
342.800000,0.320000
343.200000,0.160000
343.600000,-0.040000
344.000000,-0.280000
344.400000,-0.520000
344.800000,-0.720000
345.200000,-0.920000
345.600000,-1.040000
346.000000,-0.760000
346.400000,-0.520000
346.800000,-0.400000
347.200000,-0.320000
347.600000,-0.320000
348.000000,-0.320000
348.400000,-0.320000
348.800000,-0.320000
349.200000,-0.280000
349.600000,-0.280000
350.000000,-0.240000
350.400000,-0.240000
350.800000,-0.160000
351.200000,0.040000
351.600000,0.280000
352.000000,0.560000
352.400000,0.760000
352.800000,0.880000
353.200000,0.960000
353.600000,0.960000
354.000000,0.920000
354.400000,0.840000
354.800000,0.640000
355.200000,0.440000
355.600000,0.200000
356.000000,-0.120000
356.400000,-0.440000
356.800000,-0.760000
357.200000,-1.040000
357.600000,-1.320000
358.000000,-1.240000
358.400000,-0.880000
358.800000,-0.600000
359.200000,-0.480000
359.600000,-0.440000
360.000000,-0.400000
360.400000,-0.360000
360.800000,-0.320000
361.200000,-0.280000
361.600000,-0.240000
362.000000,-0.240000
362.400000,-0.240000
362.800000,-0.120000
363.200000,0.200000
363.600000,0.480000
364.000000,0.720000
364.400000,0.920000
364.800000,1.080000
365.200000,1.120000
365.600000,1.160000
366.000000,1.120000
366.400000,0.960000
366.800000,0.760000
367.200000,0.520000
367.600000,0.240000
368.000000,-0.120000
368.400000,-0.520000
368.800000,-0.840000
369.200000,-1.160000
369.600000,-1.440000
370.000000,-1.520000
370.400000,-1.200000
370.800000,-0.720000
371.200000,-0.560000
371.600000,-0.440000
372.000000,-0.400000
372.400000,-0.400000
372.800000,-0.320000
373.200000,-0.320000
373.600000,-0.280000
374.000000,-0.240000
374.400000,-0.240000
374.800000,-0.080000
375.200000,0.240000
375.600000,0.520000
376.000000,0.760000
376.400000,0.960000
376.800000,1.120000
377.200000,1.200000
377.600000,1.200000
378.000000,1.120000
378.400000,0.960000
378.800000,0.760000
379.200000,0.520000
379.600000,0.200000
380.000000,-0.120000
380.400000,-0.480000
380.800000,-0.800000
381.200000,-1.120000
381.600000,-1.400000
382.000000,-1.520000
382.400000,-1.160000
382.800000,-0.680000
383.200000,-0.560000
383.600000,-0.440000
384.000000,-0.360000
384.400000,-0.320000
384.800000,-0.320000
385.200000,-0.320000
385.600000,-0.280000
386.000000,-0.240000
386.400000,-0.200000
386.800000,-0.040000
387.200000,0.200000
387.600000,0.440000
388.000000,0.680000
388.400000,0.840000
388.800000,0.920000
389.200000,0.960000
389.600000,0.960000
390.000000,0.960000
390.400000,0.800000
390.800000,0.600000
391.200000,0.400000
391.600000,0.120000
392.000000,-0.200000
392.400000,-0.480000
392.800000,-0.760000
393.200000,-1.000000
393.600000,-1.280000
394.000000,-1.320000
394.400000,-0.960000
394.800000,-0.600000
395.200000,-0.480000
395.600000,-0.440000
396.000000,-0.400000
396.400000,-0.360000
396.800000,-0.320000
397.200000,-0.320000
397.600000,-0.280000
398.000000,-0.240000
398.400000,-0.240000
398.800000,-0.120000
399.200000,0.080000
399.600000,0.200000
400.000000,0.360000
400.400000,0.480000
400.800000,0.560000
401.200000,0.640000
401.600000,0.600000
402.000000,0.560000
402.400000,0.520000
402.800000,0.360000
403.200000,0.200000
403.600000,0.000000
404.000000,-0.160000
404.400000,-0.360000
404.800000,-0.560000
405.200000,-0.720000
405.600000,-0.880000
406.000000,-0.920000
406.400000,-0.800000
406.800000,-0.560000
407.200000,-0.400000
407.600000,-0.320000
408.000000,-0.320000
408.400000,-0.320000
408.800000,-0.280000
409.200000,-0.280000
409.600000,-0.280000
410.000000,-0.240000
410.400000,-0.240000
410.800000,-0.240000
411.200000,-0.200000
411.600000,-0.160000
412.000000,-0.080000
412.400000,0.000000
412.800000,0.040000
413.200000,0.080000
413.600000,0.120000
414.000000,0.120000
414.400000,0.120000
414.800000,0.080000
415.200000,0.040000
415.600000,0.040000
416.000000,-0.080000
416.400000,-0.160000
416.800000,-0.280000
417.200000,-0.320000
417.600000,-0.440000
418.000000,-0.480000
418.400000,-0.560000
418.800000,-0.480000
419.200000,-0.440000
419.600000,-0.360000
420.000000,-0.320000
420.400000,-0.280000
420.800000,-0.280000
421.200000,-0.280000
421.600000,-0.240000
422.000000,-0.280000
422.400000,-0.280000
422.800000,-0.240000
423.200000,-0.240000
423.600000,-0.240000
424.000000,-0.240000
424.400000,-0.240000
424.800000,-0.240000
425.200000,-0.240000
425.600000,-0.200000
426.000000,-0.200000
426.400000,-0.120000
426.800000,-0.080000
427.200000,-0.040000
427.600000,0.040000
428.000000,0.080000
428.400000,0.080000
428.800000,0.080000
429.200000,0.080000
429.600000,0.040000
430.000000,0.000000
430.400000,-0.080000
430.800000,-0.080000
431.200000,-0.240000
431.600000,-0.360000
432.000000,-0.480000
432.400000,-0.560000
432.800000,-0.680000
433.200000,-0.480000
433.600000,-0.440000
434.000000,-0.360000
434.400000,-0.320000
434.800000,-0.240000
435.200000,-0.280000
435.600000,-0.240000
436.000000,-0.240000
436.400000,-0.240000
436.800000,-0.240000
437.200000,-0.240000
437.600000,-0.240000
438.000000,-0.240000
438.400000,-0.200000
438.800000,-0.080000
439.200000,0.080000
439.600000,0.200000
440.000000,0.360000
440.400000,0.440000
440.800000,0.520000
441.200000,0.560000
441.600000,0.600000
442.000000,0.560000
442.400000,0.440000
442.800000,0.320000
443.200000,0.160000
443.600000,0.000000
444.000000,-0.240000
444.400000,-0.480000
444.800000,-0.720000
445.200000,-0.960000
445.600000,-1.000000
446.000000,-0.720000
446.400000,-0.480000
446.800000,-0.400000
447.200000,-0.360000
447.600000,-0.320000
448.000000,-0.320000
448.400000,-0.280000
448.800000,-0.280000
449.200000,-0.280000
449.600000,-0.240000
450.000000,-0.240000
450.400000,-0.200000
450.800000,-0.080000
451.200000,0.160000
451.600000,0.400000
452.000000,0.600000
452.400000,0.760000
452.800000,0.920000
453.200000,0.960000
453.600000,1.000000
454.000000,0.920000
454.400000,0.840000
454.800000,0.640000
455.200000,0.400000
455.600000,0.160000
456.000000,-0.160000
456.400000,-0.480000
456.800000,-0.800000
457.200000,-1.080000
457.600000,-1.360000
458.000000,-1.200000
458.400000,-0.760000
458.800000,-0.560000
459.200000,-0.480000
459.600000,-0.400000
460.000000,-0.320000
460.400000,-0.320000
460.800000,-0.320000
461.200000,-0.280000
461.600000,-0.240000
462.000000,-0.240000
462.400000,-0.200000
462.800000,0.000000
463.200000,0.240000
463.600000,0.480000
464.000000,0.720000
464.400000,0.960000
464.800000,1.120000
465.200000,1.200000
465.600000,1.200000
466.000000,1.120000
466.400000,1.000000
466.800000,0.760000
467.200000,0.520000
467.600000,0.200000
468.000000,-0.160000
468.400000,-0.520000
468.800000,-0.880000
469.200000,-1.200000
469.600000,-1.520000
470.000000,-1.480000
470.400000,-1.040000
470.800000,-0.680000
471.200000,-0.520000
471.600000,-0.440000
472.000000,-0.400000
472.400000,-0.360000
472.800000,-0.320000
473.200000,-0.280000
473.600000,-0.280000
474.000000,-0.280000
474.400000,-0.200000
474.800000,0.000000
475.200000,0.280000
475.600000,0.560000
476.000000,0.840000
476.400000,1.000000
476.800000,1.120000
477.200000,1.200000
477.600000,1.200000
478.000000,1.080000
478.400000,0.920000
478.800000,0.720000
479.200000,0.480000
479.600000,0.160000
480.000000,-0.200000
480.400000,-0.520000
480.800000,-0.880000
481.200000,-1.240000
481.600000,-1.480000
482.000000,-1.440000
482.400000,-1.000000
482.800000,-0.680000
483.200000,-0.560000
483.600000,-0.440000
484.000000,-0.360000
484.400000,-0.400000
484.800000,-0.320000
485.200000,-0.320000
485.600000,-0.280000
486.000000,-0.240000
486.400000,-0.200000
486.800000,-0.040000
487.200000,0.200000
487.600000,0.480000
488.000000,0.720000
488.400000,0.840000
488.800000,0.960000
489.200000,0.960000
489.600000,0.960000
490.000000,0.920000
490.400000,0.760000
490.800000,0.560000
491.200000,0.320000
491.600000,0.080000
492.000000,-0.240000
492.400000,-0.520000
492.800000,-0.800000
493.200000,-1.080000
493.600000,-1.280000
494.000000,-1.200000
494.400000,-0.880000
494.800000,-0.600000
495.200000,-0.480000
495.600000,-0.400000
496.000000,-0.360000
496.400000,-0.320000
496.800000,-0.320000
497.200000,-0.320000
497.600000,-0.280000
498.000000,-0.240000
498.400000,-0.200000
498.800000,-0.080000
499.200000,0.080000
499.600000,0.240000
500.000000,0.400000
500.400000,0.520000
500.800000,0.560000
501.200000,0.600000
501.600000,0.600000
502.000000,0.520000
502.400000,0.440000
502.800000,0.320000
503.200000,0.160000
503.600000,0.000000
504.000000,-0.200000
504.400000,-0.400000
504.800000,-0.560000
505.200000,-0.720000
505.600000,-0.880000
506.000000,-0.920000
506.400000,-0.680000
506.800000,-0.480000
507.200000,-0.400000
507.600000,-0.360000
508.000000,-0.280000
508.400000,-0.320000
508.800000,-0.280000
509.200000,-0.280000
509.600000,-0.280000
510.000000,-0.240000
510.400000,-0.240000
510.800000,-0.240000
511.200000,-0.200000
511.600000,-0.160000
512.000000,-0.120000
512.400000,-0.040000
512.800000,0.040000
513.200000,0.080000
513.600000,0.080000
514.000000,0.120000
514.400000,0.080000
514.800000,0.080000
515.200000,0.040000
515.600000,-0.040000
516.000000,-0.080000
516.400000,-0.080000
516.800000,-0.200000
517.200000,-0.280000
517.600000,-0.400000
518.000000,-0.440000
518.400000,-0.520000
518.800000,-0.480000
519.200000,-0.440000
519.600000,-0.360000
520.000000,-0.320000
520.400000,-0.280000
520.800000,-0.280000
521.200000,-0.280000
521.600000,-0.240000
